 2020-07-29T00:14:19,        0.07,        0.07,        0.06        0.09,        0.10,        0.06
 2020-07-29T00:44:19,        0.09,        0.09,        0.06        0.27,        0.34,        0.08
 2020-07-29T01:14:19,        0.08,        0.08,        0.06        0.20,        0.23,        0.06
 2020-07-29T01:44:19,        0.09,        0.10,        0.06        0.39,        0.51,        0.07
 2020-07-29T02:14:19,        0.14,        0.18,        0.07        0.52,        0.77,        0.08
 2020-07-29T02:44:19,        0.24,        0.38,        0.06        1.18,        1.96,        0.16
 2020-07-29T03:14:19,        0.20,        0.39,        0.06        1.21,        2.10,        0.16
 2020-07-29T03:44:19,        0.18,        0.22,        0.06        0.98,        1.47,        0.12
 2020-07-29T04:14:19,        0.12,        0.14,        0.06        0.65,        0.93,        0.09
 2020-07-29T04:44:19,        0.10,        0.12,        0.06        0.51,        0.68,        0.08
 2020-07-29T05:14:19,        0.08,        0.07,        0.06        0.23,        0.25,        0.07
 2020-07-29T05:44:19,        0.07,        0.06,        0.06        0.20,        0.19,        0.06
 2020-07-31T00:10:57,        0.17,        0.18,        0.06        0.63,        0.76,        0.08
 2020-07-31T00:40:57,        0.12,        0.13,        0.06        0.42,        0.59,        0.07
 2020-07-31T01:10:57,        0.14,        0.16,        0.07        0.46,        0.67,        0.09
 2020-07-31T01:40:57,        0.12,        0.13,        0.06        0.42,        0.59,        0.07
 2020-07-31T02:10:57,        0.15,        0.15,        0.06        0.49,        0.76,        0.08
 2020-07-31T02:40:57,        0.15,        0.21,        0.06        0.64,        1.03,        0.10
 2020-07-31T03:10:57,        0.09,        0.15,        0.07        0.43,        0.54,        0.07
 2020-07-31T03:40:57,        0.08,        0.09,        0.06        0.21,        0.26,        0.07
 2020-07-31T04:10:57,        0.08,        0.09,        0.06        0.31,        0.39,        0.07
 2020-07-31T04:40:57,        0.08,        0.07,        0.06        0.27,        0.33,        0.07
 2020-07-31T05:10:57,        0.08,        0.07,        0.07        0.26,        0.44,        0.07
 2020-07-31T05:40:57,        0.08,        0.07,        0.07        0.27,        0.32,        0.06
 2020-07-31T06:10:57,        0.07,        0.06,        0.06        0.19,        0.21,        0.07
 2020-07-31T06:40:57,        0.08,        0.06,        0.06        0.19,        0.23,        0.06
 2020-07-31T07:10:57,        0.07,        0.06,        0.06        0.17,        0.29,        0.07
 2020-07-31T07:40:57,        0.08,        0.06,        0.07        0.25,        0.28,        0.06
 2020-07-31T08:10:57,        0.08,        0.07,        0.07        0.27,        0.35,        0.07
 2020-07-31T08:40:57,        0.09,        0.12,        0.07        0.43,        0.61,        0.08
 2020-07-31T09:10:57,        0.09,        0.08,        0.07        0.28,        0.40,        0.07
 2020-07-31T09:40:57,        0.08,        0.08,        0.06        0.28,        0.39,        0.07
 2020-07-31T10:10:57,        0.07,        0.07,        0.07        0.14,        0.17,        0.06
 2020-07-31T10:40:57,        0.08,        0.07,        0.07        0.29,        0.35,        0.07
 2020-07-31T11:10:57,        0.21,        0.29,        0.06        2.23,        4.02,        0.30
 2020-07-31T11:40:57,        0.32,        0.42,        0.06        3.06,        3.42,        0.26
 2020-08-01T00:10:57,        0.12,        0.13,        0.06        0.35,        0.43,        0.07
 2020-08-01T00:40:57,        0.12,        0.11,        0.07        0.27,        0.32,        0.07
 2020-08-01T01:10:57,        0.11,        0.12,        0.07        0.30,        0.39,        0.07
 2020-08-01T01:40:57,        0.08,        0.09,        0.06        0.25,        0.35,        0.07
 2020-08-01T02:10:57,        0.10,        0.10,        0.06        0.26,        0.34,        0.07
 2020-08-01T02:40:57,        0.11,        0.07,        0.07        0.15,        0.24,        0.06
 2020-08-01T03:10:57,        0.10,        0.09,        0.06        0.27,        0.47,        0.07
 2020-08-01T03:40:57,        0.12,        0.09,        0.06        0.23,        0.48,        0.07
 2020-08-01T04:10:57,        0.11,        0.11,        0.06        0.23,        0.45,        0.07
 2020-08-01T04:40:57,        0.12,        0.12,        0.07        0.25,        0.53,        0.07
 2020-08-01T05:10:57,        0.10,        0.10,        0.07        0.20,        0.38,        0.07
 2020-08-01T05:40:57,        0.11,        0.10,        0.07        0.29,        0.47,        0.07
 2020-08-01T06:10:57,        0.10,        0.09,        0.06        0.24,        0.38,        0.07
 2020-08-01T06:40:57,        0.12,        0.11,        0.06        0.28,        0.49,        0.07
 2020-08-01T07:10:57,        0.08,        0.08,        0.07        0.22,        0.34,        0.07
 2020-08-01T07:40:57,        0.08,        0.07,        0.06        0.17,        0.29,        0.06
 2020-08-01T08:10:57,        0.08,        0.08,        0.07        0.17,        0.21,        0.06
 2020-08-01T08:40:57,        0.08,        0.07,        0.07        0.16,        0.18,        0.06
 2020-08-01T09:10:57,        0.08,        0.07,        0.07        0.26,        0.28,        0.06
 2020-08-01T09:40:57,        0.07,        0.06,        0.07        0.06,        0.08,        0.06
 2020-08-01T10:10:57,        0.08,        0.07,        0.06        0.26,        0.35,        0.07
 2020-08-01T10:40:57,        0.07,        0.07,        0.07        0.20,        0.27,        0.07
 2020-08-01T11:10:57,        0.10,        0.09,        0.07        0.35,        0.49,        0.07
 2020-08-01T11:40:57,        0.08,        0.06,        0.06        0.07,        0.10,        0.06
 2020-08-02T00:10:57,        0.13,        0.15,        0.06        0.38,        0.49,        0.07
 2020-08-02T00:40:57,        0.11,        0.12,        0.07        0.34,        0.42,        0.07
 2020-08-02T01:10:57,        0.10,        0.12,        0.06        0.28,        0.35,        0.06
 2020-08-02T01:40:57,        0.08,        0.10,        0.06        0.20,        0.28,        0.06
 2020-08-02T02:10:57,        0.09,        0.10,        0.06        0.18,        0.23,        0.06
 2020-08-02T02:40:57,        0.14,        0.12,        0.06        0.24,        0.37,        0.07
 2020-08-02T03:10:57,        0.10,        0.10,        0.06        0.30,        0.47,        0.07
 2020-08-02T03:40:57,        0.10,        0.09,        0.07        0.24,        0.40,        0.07
 2020-08-02T04:10:57,        0.09,        0.07,        0.06        0.15,        0.29,        0.06
 2020-08-02T04:40:57,        0.08,        0.07,        0.07        0.25,        0.37,        0.07
 2020-08-02T05:10:57,        0.08,        0.07,        0.07        0.14,        0.22,        0.07
 2020-08-02T05:40:57,        0.08,        0.06,        0.07        0.21,        0.28,        0.06
 2020-08-02T06:10:57,        0.08,        0.07,        0.07        0.18,        0.26,        0.07
 2020-08-02T06:40:57,        0.12,        0.16,        0.06        0.48,        0.71,        0.08
 2020-08-02T07:10:57,        0.11,        0.16,        0.07        0.42,        0.63,        0.08
 2020-08-02T07:40:57,        0.10,        0.13,        0.06        0.42,        0.57,        0.07
 2020-08-02T08:10:57,        0.09,        0.10,        0.06        0.27,        0.41,        0.07
 2020-08-02T08:40:57,        0.13,        0.16,        0.06        0.42,        0.74,        0.08
 2020-08-02T09:10:57,        0.17,        0.16,        0.06        0.51,        0.81,        0.09
 2020-08-02T09:40:57,        0.22,        0.19,        0.06        0.45,        1.03,        0.10
 2020-08-02T10:10:57,        0.13,        0.12,        0.07        0.29,        0.53,        0.07
 2020-08-02T10:40:57,        0.13,        0.16,        0.06        0.44,        0.84,        0.09
 2020-08-02T11:10:57,        0.14,        0.14,        0.07        0.56,        0.80,        0.09
 2020-08-02T11:40:57,        0.09,        0.10,        0.06        0.41,        0.59,        0.08
 2020-08-03T00:10:57,        0.08,        0.07,        0.06        0.14,        0.18,        0.06
 2020-08-03T00:40:57,        0.07,        0.07,        0.06        0.11,        0.12,        0.06
 2020-08-03T01:10:57,        0.09,        0.07,        0.07        0.09,        0.11,        0.06
 2020-08-03T01:40:57,        0.08,        0.10,        0.06        0.22,        0.27,        0.06
 2020-08-03T02:10:57,        0.09,        0.11,        0.07        0.23,        0.26,        0.06
 2020-08-03T02:40:57,        0.11,        0.14,        0.06        0.31,        0.37,        0.07
 2020-08-03T03:10:57,        0.09,        0.15,        0.06        0.33,        0.36,        0.07
 2020-08-03T03:40:57,        0.10,        0.16,        0.07        0.40,        0.60,        0.08
 2020-08-03T04:10:57,        0.09,        0.11,        0.07        0.34,        0.44,        0.07
 2020-08-03T04:40:57,        0.10,        0.16,        0.06        0.48,        0.76,        0.08
 2020-08-03T05:10:57,        0.10,        0.15,        0.07        0.47,        0.65,        0.08
 2020-08-03T05:40:57,        0.09,        0.12,        0.06        0.39,        0.54,        0.07
 2020-08-03T06:10:57,        0.22,        0.23,        0.06        1.82,        3.18,        0.25
 2020-08-03T06:40:57,        0.41,        0.60,        0.07        4.84,       10.53,        0.78
 2020-08-03T07:10:57,        0.39,        0.66,        0.07        5.12,       10.69,        0.79
 2020-08-03T07:40:57,        0.48,        0.76,        0.07        5.48,       12.11,        0.89
 2020-08-03T08:10:57,        0.38,        0.71,        0.06        3.55,        7.33,        0.55
 2020-08-03T08:40:57,        0.26,        0.41,        0.07        1.47,        2.65,        0.21
 2020-08-03T09:10:57,        0.11,        0.13,        0.07        0.38,        0.55,        0.07
 2020-08-03T09:40:57,        0.08,        0.07,        0.07        0.23,        0.34,        0.07
 2020-08-03T10:10:57,        0.07,        0.06,        0.06        0.06,        0.09,        0.07
 2020-08-03T10:40:57,        0.07,        0.06,        0.06        0.07,        0.09,        0.06
 2020-08-03T11:10:57,        0.12,        0.18,        0.07        0.67,        1.26,        0.11
 2020-08-03T11:40:57,        0.16,        0.21,        0.06        0.69,        1.23,        0.11
 2020-08-04T00:10:57,        0.07,        0.07,        0.07        0.13,        0.15,        0.06
 2020-08-04T00:40:57,        0.07,        0.07,        0.07        0.08,        0.10,        0.06
 2020-08-04T01:10:57,        0.07,        0.06,        0.06        0.06,        0.08,        0.06
 2020-08-04T01:40:57,        0.08,        0.07,        0.06        0.11,        0.16,        0.06
 2020-08-04T02:10:57,        0.11,        0.12,        0.06        0.21,        0.29,        0.06
 2020-08-04T02:40:57,        0.08,        0.10,        0.07        0.17,        0.22,        0.06
 2020-08-04T03:10:57,        0.08,        0.09,        0.06        0.19,        0.27,        0.06
 2020-08-04T03:40:57,        0.08,        0.07,        0.06        0.25,        0.33,        0.06
 2020-08-04T04:10:57,        0.08,        0.06,        0.06        0.23,        0.29,        0.06
 2020-08-04T04:40:57,        0.09,        0.08,        0.06        0.33,        0.52,        0.07
 2020-08-04T05:10:57,        0.12,        0.16,        0.06        0.57,        1.05,        0.10
 2020-08-04T05:40:57,        0.10,        0.11,        0.06        0.42,        0.61,        0.08
 2020-08-04T06:10:57,        0.10,        0.09,        0.06        0.43,        0.57,        0.07
 2020-08-04T06:40:57,        0.10,        0.12,        0.06        0.41,        0.60,        0.08
 2020-08-04T07:10:57,        0.10,        0.12,        0.07        0.42,        0.60,        0.08
 2020-08-04T07:40:57,        0.09,        0.13,        0.06        0.32,        0.50,        0.07
 2020-08-04T08:10:57,        0.11,        0.14,        0.07        0.52,        0.88,        0.09
 2020-08-04T08:40:57,        0.11,        0.11,        0.07        0.47,        0.68,        0.08
 2020-08-04T09:10:57,        0.12,        0.16,        0.07        0.57,        0.79,        0.09
 2020-08-04T09:40:57,        0.10,        0.11,        0.06        0.37,        0.55,        0.07
 2020-08-04T10:10:57,        0.08,        0.09,        0.07        0.21,        0.32,        0.06
 2020-08-04T10:40:57,        0.08,        0.09,        0.06        0.33,        0.35,        0.07
 2020-08-04T11:10:57,        0.11,        0.10,        0.07        0.40,        0.50,        0.07
 2020-08-04T11:40:57,        0.08,        0.08,        0.06        0.24,        0.31,        0.07
 2020-08-05T00:10:57,        0.07,        0.07,        0.07        0.06,        0.08,        0.06
 2020-08-05T00:40:57,        0.09,        0.08,        0.06        0.06,        0.08,        0.06
 2020-08-05T01:10:57,        0.07,        0.08,        0.07        0.06,        0.08,        0.06
 2020-08-05T01:40:57,        0.07,        0.09,        0.07        0.14,        0.13,        0.06
 2020-08-05T02:10:57,        0.10,        0.12,        0.07        0.24,        0.26,        0.06
 2020-08-05T02:40:57,        0.14,        0.11,        0.06        0.27,        0.34,        0.07
 2020-08-05T03:10:57,        0.08,        0.08,        0.06        0.13,        0.18,        0.06
 2020-08-05T03:40:57,        0.07,        0.08,        0.06        0.09,        0.11,        0.06
 2020-08-05T04:10:57,        0.07,        0.07,        0.06        0.13,        0.17,        0.07
 2020-08-05T04:40:57,        0.07,        0.06,        0.07        0.08,        0.10,        0.06
 2020-08-05T05:10:57,        0.08,        0.06,        0.06        0.09,        0.12,        0.06
 2020-08-05T05:40:57,        0.08,        0.07,        0.07        0.26,        0.28,        0.06
 2020-08-05T06:10:57,        0.09,        0.08,        0.06        0.32,        0.46,        0.07
 2020-08-05T06:40:57,        0.12,        0.15,        0.07        0.61,        1.15,        0.10
 2020-08-05T07:10:57,        0.16,        0.18,        0.07        0.72,        1.43,        0.12
 2020-08-05T07:40:57,        0.17,        0.20,        0.06        0.70,        1.47,        0.12
 2020-08-05T08:10:57,        0.14,        0.20,        0.07        0.64,        1.21,        0.11
 2020-08-05T08:40:57,        0.17,        0.22,        0.06        0.94,        1.84,        0.14
 2020-08-05T09:10:57,        0.18,        0.30,        0.07        0.95,        2.06,        0.16
 2020-08-05T09:40:57,        0.19,        0.26,        0.07        1.00,        1.91,        0.15
 2020-08-05T10:10:57,        0.17,        0.23,        0.06        0.76,        1.38,        0.12
 2020-08-05T10:40:57,        0.12,        0.18,        0.07        0.63,        1.22,        0.11
 2020-08-05T11:10:57,        0.15,        0.17,        0.06        0.62,        1.02,        0.10
 2020-08-05T11:40:57,        0.11,        0.14,        0.06        0.53,        0.80,        0.08
 2020-08-06T00:10:57,        0.07,        0.07,        0.06        0.06,        0.08,        0.06
 2020-08-06T00:40:57,        0.10,        0.08,        0.06        0.06,        0.08,        0.06
 2020-08-06T01:10:57,        0.07,        0.08,        0.06        0.05,        0.08,        0.06
 2020-08-06T01:40:57,        0.07,        0.08,        0.06        0.07,        0.10,        0.06
 2020-08-06T02:10:57,        0.10,        0.13,        0.06        0.34,        0.51,        0.07
 2020-08-06T02:40:57,        0.12,        0.17,        0.06        0.39,        0.60,        0.07
 2020-08-06T03:10:57,        0.09,        0.15,        0.06        0.27,        0.39,        0.07
 2020-08-06T03:40:57,        0.10,        0.16,        0.06        0.39,        0.55,        0.07
 2020-08-06T04:10:57,        0.10,        0.18,        0.07        0.45,        0.69,        0.08
 2020-08-06T04:40:57,        0.08,        0.11,        0.07        0.29,        0.37,        0.07
 2020-08-06T05:10:57,        0.09,        0.11,        0.06        0.33,        0.43,        0.07
 2020-08-06T05:40:57,        0.10,        0.12,        0.07        0.42,        0.57,        0.07
 2020-08-06T06:10:57,        0.08,        0.09,        0.06        0.29,        0.41,        0.07
 2020-08-06T06:40:57,        0.13,        0.14,        0.07        0.53,        0.84,        0.09
 2020-08-06T07:10:57,        0.12,        0.12,        0.06        0.50,        0.87,        0.09
 2020-08-06T07:40:57,        0.15,        0.19,        0.06        0.80,        1.32,        0.11
 2020-08-06T08:10:57,        0.13,        0.16,        0.07        0.55,        0.92,        0.09
 2020-08-06T08:40:57,        0.13,        0.17,        0.07        0.65,        1.03,        0.10
 2020-08-06T09:10:57,        0.14,        0.16,        0.06        0.63,        0.90,        0.09
 2020-08-06T09:40:57,        0.12,        0.13,        0.07        0.48,        0.66,        0.08
 2020-08-06T10:10:57,        0.13,        0.16,        0.06        0.66,        0.94,        0.09
 2020-08-06T10:40:57,        0.19,        0.26,        0.06        0.99,        1.88,        0.15
 2020-08-06T11:10:57,        0.15,        0.21,        0.06        1.03,        1.65,        0.13
 2020-08-06T11:40:57,        0.13,        0.19,        0.07        0.73,        1.20,        0.11
 2020-08-07T00:10:57,        0.08,        0.07,        0.07        0.10,        0.13,        0.06
 2020-08-07T00:40:57,        0.08,        0.09,        0.06        0.26,        0.35,        0.07
 2020-08-07T01:10:57,        0.14,        0.13,        0.07        0.52,        0.69,        0.08
 2020-08-07T01:40:57,        0.16,        0.15,        0.07        0.56,        0.70,        0.08
 2020-08-07T02:10:57,        0.14,        0.14,        0.07        0.36,        0.53,        0.07
 2020-08-07T02:40:57,        0.13,        0.11,        0.06        0.33,        0.51,        0.07
 2020-08-07T03:10:57,        0.08,        0.07,        0.07        0.15,        0.21,        0.06
 2020-08-07T03:40:57,        0.08,        0.07,        0.06        0.34,        0.45,        0.07
 2020-08-07T04:10:57,        0.08,        0.06,        0.07        0.35,        0.46,        0.07
 2020-08-07T04:40:57,        0.08,        0.06,        0.06        0.29,        0.40,        0.07
 2020-08-07T05:10:57,        0.07,        0.05,        0.06        0.12,        0.14,        0.07
 2020-08-07T05:40:57,        0.10,        0.07,        0.07        0.36,        0.46,        0.07
 2020-08-07T06:10:57,        0.11,        0.07,        0.06        0.25,        0.33,        0.06
 2020-08-07T06:40:57,        0.08,        0.07,        0.07        0.20,        0.26,        0.07
 2020-08-07T07:10:57,        0.10,        0.11,        0.06        0.37,        0.49,        0.07
 2020-08-07T07:40:57,        0.11,        0.15,        0.07        0.46,        0.82,        0.09
 2020-08-07T08:10:57,        0.09,        0.10,        0.07        0.44,        0.54,        0.07
 2020-08-07T08:40:57,        0.08,        0.07,        0.07        0.22,        0.28,        0.06
 2020-08-07T09:10:57,        0.10,        0.11,        0.06        0.39,        0.60,        0.07
 2020-08-07T09:40:57,        0.09,        0.09,        0.07        0.33,        0.55,        0.07
 2020-08-07T10:10:57,        0.10,        0.10,        0.06        0.35,        0.46,        0.07
 2020-08-07T10:40:57,        0.11,        0.09,        0.07        0.37,        0.51,        0.07
 2020-08-07T11:10:57,        0.08,        0.08,        0.06        0.26,        0.34,        0.07
 2020-08-07T11:40:57,        0.08,        0.09,        0.07        0.26,        0.28,        0.07
 2020-08-08T00:10:57,        0.07,        0.07,        0.06        0.05,        0.08,        0.06
 2020-08-08T00:40:57,        0.09,        0.08,        0.06        0.18,        0.25,        0.07
 2020-08-08T01:10:57,        0.13,        0.12,        0.06        0.42,        0.56,        0.07
 2020-08-08T01:40:57,        0.08,        0.10,        0.06        0.23,        0.30,        0.06
 2020-08-08T02:10:57,        0.10,        0.12,        0.06        0.18,        0.29,        0.07
 2020-08-08T02:40:57,        0.12,        0.11,        0.07        0.18,        0.27,        0.07
 2020-08-08T03:10:57,        0.09,        0.10,        0.07        0.39,        0.59,        0.08
 2020-08-08T03:40:57,        0.10,        0.11,        0.06        0.54,        0.74,        0.08
 2020-08-08T04:10:57,        0.13,        0.10,        0.06        0.45,        0.72,        0.08
 2020-08-08T04:40:57,        0.10,        0.08,        0.06        0.43,        0.57,        0.07
 2020-08-08T05:10:57,        0.09,        0.08,        0.07        0.37,        0.51,        0.07
 2020-08-08T05:40:57,        0.09,        0.08,        0.06        0.40,        0.51,        0.07
 2020-08-08T06:10:57,        0.08,        0.06,        0.07        0.16,        0.26,        0.06
 2020-08-08T06:40:57,        0.09,        0.07,        0.07        0.40,        0.66,        0.08
 2020-08-08T07:10:57,        0.08,        0.08,        0.07        0.24,        0.32,        0.07
 2020-08-08T07:40:57,        0.09,        0.08,        0.07        0.40,        0.59,        0.08
 2020-08-08T08:10:57,        0.08,        0.08,        0.06        0.40,        0.58,        0.07
 2020-08-08T08:40:57,        0.08,        0.07,        0.07        0.12,        0.16,        0.06
 2020-08-08T09:10:57,        0.08,        0.08,        0.06        0.15,        0.20,        0.06
 2020-08-08T09:40:57,        0.07,        0.07,        0.07        0.24,        0.31,        0.07
 2020-08-08T10:10:57,        0.08,        0.06,        0.07        0.22,        0.30,        0.07
 2020-08-08T10:40:57,        0.11,        0.07,        0.07        0.38,        0.45,        0.07
 2020-08-08T11:10:57,        0.07,        0.06,        0.07        0.06,        0.09,        0.07
 2020-08-08T11:40:57,        0.07,        0.06,        0.07        0.06,        0.08,        0.06
 2020-08-09T00:10:57,        0.09,        0.12,        0.07        0.33,        0.56,        0.07
 2020-08-09T00:40:57,        0.11,        0.16,        0.06        0.56,        0.93,        0.09
 2020-08-09T01:10:57,        0.12,        0.18,        0.06        0.56,        0.86,        0.09
 2020-08-09T01:40:57,        0.08,        0.11,        0.06        0.25,        0.36,        0.06
 2020-08-09T02:10:57,        0.10,        0.11,        0.07        0.22,        0.29,        0.06
 2020-08-09T02:40:57,        0.13,        0.16,        0.06        0.46,        0.56,        0.07
 2020-08-09T03:10:57,        0.14,        0.26,        0.07        0.74,        1.31,        0.11
 2020-08-09T03:40:57,        0.14,        0.24,        0.07        0.87,        1.64,        0.13
 2020-08-09T04:10:57,        0.14,        0.19,        0.06        0.84,        1.34,        0.11
 2020-08-09T04:40:57,        0.11,        0.10,        0.07        0.55,        0.84,        0.09
 2020-08-09T05:10:57,        0.09,        0.09,        0.07        0.38,        0.48,        0.07
 2020-08-09T05:40:57,        0.09,        0.09,        0.07        0.42,        0.54,        0.07
 2020-08-09T06:10:57,        0.08,        0.09,        0.07        0.26,        0.45,        0.07
 2020-08-09T06:40:57,        0.09,        0.08,        0.07        0.32,        0.40,        0.07
 2020-08-09T07:10:57,        0.11,        0.11,        0.07        0.38,        0.50,        0.07
 2020-08-09T07:40:57,        0.13,        0.16,        0.06        0.69,        1.07,        0.10
 2020-08-09T08:10:57,        0.12,        0.15,        0.07        0.67,        0.95,        0.09
 2020-08-09T08:40:57,        0.10,        0.12,        0.06        0.46,        0.69,        0.08
 2020-08-09T09:10:57,        0.11,        0.12,        0.06        0.49,        0.78,        0.09
 2020-08-09T09:40:57,        0.14,        0.19,        0.07        0.68,        1.27,        0.11
 2020-08-09T10:10:57,        0.17,        0.20,        0.06        0.75,        1.34,        0.12
 2020-08-09T10:40:57,        0.10,        0.12,        0.07        0.45,        0.65,        0.08
 2020-08-09T11:10:57,        0.11,        0.11,        0.07        0.39,        0.53,        0.07
 2020-08-09T11:40:57,        0.09,        0.09,        0.07        0.28,        0.33,        0.07
 2020-08-10T00:10:57,        0.09,        0.09,        0.06        0.35,        0.49,        0.08
 2020-08-10T00:40:57,        0.31,        0.50,        0.07        2.25,        4.53,        0.34
 2020-08-10T01:10:57,        0.09,        0.19,        0.06        0.33,        0.71,        0.08
 2020-08-10T01:40:57,        0.07,        0.08,        0.07        0.06,        0.09,        0.06
 2020-08-10T02:10:57,        0.07,        0.08,        0.07        0.12,        0.17,        0.06
 2020-08-10T02:40:57,        0.10,        0.17,        0.06        0.48,        0.74,        0.08
 2020-08-10T03:10:57,        0.10,        0.18,        0.06        0.44,        0.70,        0.08
 2020-08-10T03:40:57,        0.08,        0.07,        0.07        0.14,        0.16,        0.06
 2020-08-10T04:10:57,        0.10,        0.07,        0.06        0.28,        0.40,        0.07
 2020-08-10T04:40:57,        0.09,        0.07,        0.07        0.26,        0.34,        0.07
 2020-08-10T05:10:57,        0.07,        0.05,        0.07        0.11,        0.15,        0.07
 2020-08-10T05:40:57,        0.08,        0.06,        0.07        0.16,        0.22,        0.06
 2020-08-10T06:10:57,        0.08,        0.06,        0.06        0.13,        0.15,        0.06
 2020-08-10T06:40:57,        0.09,        0.07,        0.07        0.23,        0.33,        0.07
 2020-08-10T07:10:57,        0.13,        0.14,        0.07        0.58,        0.97,        0.09
 2020-08-10T07:40:57,        0.18,        0.25,        0.07        0.91,        1.71,        0.14
 2020-08-10T08:10:57,        0.15,        0.20,        0.07        0.77,        1.45,        0.12
 2020-08-10T08:40:57,        0.17,        0.26,        0.06        0.85,        1.64,        0.13
 2020-08-10T09:10:57,        0.15,        0.27,        0.07        0.91,        1.73,        0.14
 2020-08-10T09:40:57,        0.15,        0.21,        0.07        0.81,        1.43,        0.12
 2020-08-10T10:10:57,        0.17,        0.21,        0.07        0.89,        1.50,        0.13
 2020-08-10T10:40:57,        0.16,        0.22,        0.07        0.84,        1.44,        0.12
 2020-08-10T11:10:57,        0.16,        0.20,        0.07        0.73,        1.15,        0.10
 2020-08-10T11:40:57,        0.15,        0.20,        0.06        0.70,        1.18,        0.11
 2020-08-11T00:10:57,        0.07,        0.07,        0.06        0.06,        0.08,        0.06
 2020-08-11T00:40:57,        0.07,        0.07,        0.06        0.07,        0.08,        0.06
 2020-08-11T01:10:57,        0.08,        0.08,        0.07        0.07,        0.09,        0.06
 2020-08-11T01:40:57,        0.08,        0.08,        0.06        0.12,        0.16,        0.06
 2020-08-11T02:10:57,        0.09,        0.10,        0.07        0.19,        0.24,        0.06
 2020-08-11T02:40:57,        0.11,        0.11,        0.06        0.24,        0.30,        0.07
 2020-08-11T03:10:57,        0.09,        0.11,        0.06        0.33,        0.37,        0.07
 2020-08-11T03:40:57,        0.08,        0.11,        0.06        0.37,        0.52,        0.07
 2020-08-11T04:10:57,        0.08,        0.10,        0.06        0.32,        0.43,        0.07
 2020-08-11T04:40:57,        0.08,        0.08,        0.06        0.26,        0.35,        0.06
 2020-08-11T05:10:57,        0.08,        0.08,        0.07        0.35,        0.39,        0.07
 2020-08-11T05:40:57,        0.09,        0.08,        0.07        0.40,        0.54,        0.07
 2020-08-11T06:10:57,        0.10,        0.11,        0.07        0.47,        0.72,        0.08
 2020-08-11T06:40:57,        0.10,        0.08,        0.06        0.46,        0.69,        0.08
 2020-08-11T07:10:57,        0.12,        0.14,        0.06        0.53,        0.84,        0.09
 2020-08-11T07:40:57,        0.12,        0.14,        0.06        0.57,        0.89,        0.09
 2020-08-11T08:10:57,        0.16,        0.25,        0.06        0.93,        1.64,        0.14
 2020-08-11T08:40:57,        0.13,        0.22,        0.07        0.71,        1.21,        0.11
 2020-08-11T09:10:57,        0.14,        0.19,        0.07        0.77,        1.36,        0.12
 2020-08-11T09:40:58,        0.12,        0.19,        0.07        0.74,        1.30,        0.11
 2020-08-11T10:10:58,        0.13,        0.14,        0.07        0.64,        1.06,        0.10
 2020-08-11T10:40:58,        0.12,        0.14,        0.06        0.48,        0.71,        0.08
 2020-08-11T11:10:58,        0.10,        0.07,        0.07        0.30,        0.33,        0.07
 2020-08-11T11:40:58,        0.08,        0.07,        0.06        0.25,        0.27,        0.07
 2020-08-12T00:10:58,        0.07,        0.08,        0.07        0.19,        0.25,        0.06
 2020-08-12T00:40:58,        0.07,        0.07,        0.06        0.10,        0.12,        0.06
 2020-08-12T01:10:58,        0.08,        0.07,        0.06        0.11,        0.16,        0.06
 2020-08-12T01:40:58,        0.08,        0.10,        0.06        0.19,        0.22,        0.06
 2020-08-12T02:10:58,        0.10,        0.12,        0.06        0.26,        0.34,        0.07
 2020-08-12T02:40:58,        0.10,        0.12,        0.07        0.25,        0.32,        0.07
 2020-08-12T03:10:58,        0.09,        0.15,        0.07        0.43,        0.55,        0.07
 2020-08-12T03:40:58,        0.08,        0.12,        0.06        0.37,        0.50,        0.07
 2020-08-12T04:10:58,        0.09,        0.11,        0.07        0.40,        0.50,        0.07
 2020-08-12T04:40:58,        0.09,        0.11,        0.07        0.35,        0.45,        0.07
 2020-08-12T05:10:58,        0.08,        0.07,        0.06        0.26,        0.34,        0.07
 2020-08-12T05:40:58,        0.07,        0.05,        0.07        0.16,        0.19,        0.06
 2020-08-12T06:10:58,        0.07,        0.05,        0.06        0.15,        0.19,        0.06
 2020-08-12T06:40:58,        0.08,        0.05,        0.07        0.15,        0.21,        0.07
 2020-08-12T07:10:58,        0.08,        0.05,        0.06        0.20,        0.24,        0.07
 2020-08-12T07:40:58,        0.07,        0.05,        0.06        0.13,        0.20,        0.06
 2020-08-12T08:10:58,        0.08,        0.06,        0.07        0.19,        0.26,        0.06
 2020-08-12T08:40:58,        0.09,        0.08,        0.07        0.35,        0.49,        0.07
 2020-08-12T09:10:58,        0.10,        0.12,        0.06        0.42,        0.64,        0.08
 2020-08-12T09:40:58,        0.08,        0.09,        0.07        0.32,        0.48,        0.07
 2020-08-12T10:10:58,        0.09,        0.08,        0.06        0.25,        0.34,        0.07
 2020-08-12T10:40:58,        0.08,        0.07,        0.07        0.30,        0.43,        0.07
 2020-08-12T11:10:58,        0.11,        0.08,        0.06        0.37,        0.47,        0.07
 2020-08-12T11:40:58,        0.08,        0.06,        0.06        0.22,        0.30,        0.06
 2020-08-13T00:10:58,        0.14,        0.13,        0.06        0.44,        0.66,        0.08
